start,end,size,shape,tags,count,mirror_partner,is_mirrored,is_canonical,mirror_exact
66238001,66238038,37,mixed,BX*Hd|BX91,2,471990564.0,True,True,True
66288788,66288793,5,mixed,BX91,1,472041351.0,True,True,True
66296912,66296917,5,mixed,BX91,1,472049475.0,True,True,True
66314946,66314951,5,mixed,BX91,1,472067509.0,True,True,True
66322904,66322909,5,mixed,BX91,1,472075467.0,True,True,True
66340604,66340609,5,mixed,BX91,1,472093167.0,True,True,True
66347753,66347758,5,mixed,BX91,1,472100316.0,True,True,True
66397132,66397137,5,mixed,BX91,1,472149695.0,True,True,True
66425180,66425185,5,mixed,BX91,1,472177743.0,True,True,True
66434003,66434008,5,mixed,BX91,1,472186566.0,True,True,True
66453560,66453565,5,mixed,BX91,1,472206123.0,True,True,True
66462233,66462238,5,mixed,BX91,1,472214796.0,True,True,True
66514238,66514309,71,mixed,BX*Hd|BX91|BXU,3,472266801.0,True,True,True
66522646,66522720,74,mixed,BX*Hd|BX91|BXU,3,472275209.0,True,True,True
66541593,66541629,36,mixed,BX*Hd|BX91,2,472294156.0,True,True,True
66550448,66550486,38,mixed,BX*Hd|BX91,2,472303011.0,True,True,True
66570640,66570645,5,mixed,BX91,1,472323203.0,True,True,True
66579649,66579654,5,mixed,BX91,1,472332212.0,True,True,True
66634278,66634312,34,mixed,BX*Hd|BX91,2,472386841.0,True,True,True
66642629,66642634,5,mixed,BX91,1,472395192.0,True,True,True
66662470,66662508,38,mixed,BX*Hd|BX91,2,472415033.0,True,True,True
66670781,66670786,5,mixed,BX91,1,472423344.0,True,True,True
66750185,66750222,37,mixed,BX*Hd|BX91,2,472502748.0,True,True,True
66758187,66758225,38,mixed,BX*Hd|BX91,2,472510750.0,True,True,True
66777622,66777627,5,mixed,BX91,1,472530185.0,True,True,True
66880356,66880393,37,mixed,BX*Hd|BX91,2,472632919.0,True,True,True
66889430,66889468,38,mixed,BX*Hd|BX91,2,472641993.0,True,True,True
66910116,66910152,36,mixed,BX*Hd|BX91,2,472662679.0,True,True,True
66919214,66919250,36,mixed,BX*Hd|BX91,2,472671777.0,True,True,True
66939166,66939208,42,mixed,BX*Hd|BX91,2,472691729.0,True,True,True
66947839,66947876,37,mixed,BX*Hd|BX91,2,472700402.0,True,True,True
66999706,66999711,5,mixed,BX*Hd,1,472752269.0,True,True,True
67008672,67008677,5,mixed,BX*Hd,1,472761235.0,True,True,True
67028901,67028938,37,mixed,BX*Hd|BX91,2,472781464.0,True,True,True
67037758,67037763,5,mixed,BX*Hd,1,472790321.0,True,True,True
67057317,67057355,38,mixed,BX*Hd|BX91,2,472809880.0,True,True,True
67066130,67066135,5,mixed,BX*Hd,1,472818693.0,True,True,True
67236062,67236067,5,mixed,BX91,1,472988625.0,True,True,True
67272796,67272801,5,mixed,BX*Hd,1,473025359.0,True,True,True
67293169,67293174,5,mixed,BX91,1,473045732.0,True,True,True
67461964,67461969,5,mixed,BX91,1,473214527.0,True,True,True
67487701,67487706,5,mixed,BX91,1,473240264.0,True,True,True
67495389,67495394,5,mixed,BX91,1,473247952.0,True,True,True
67513916,67513921,5,mixed,BX*Hd,1,473266479.0,True,True,True
67572619,67572624,5,mixed,BX91,1,473325182.0,True,True,True
67599421,67599426,5,mixed,BX91,1,473351984.0,True,True,True
67607266,67607271,5,mixed,BX91,1,473359829.0,True,True,True
67626239,67626244,5,mixed,BX91,1,473378802.0,True,True,True
67686212,67686217,5,mixed,BX*Hd,1,473438775.0,True,True,True
67694628,67694633,5,mixed,BX*Hd,1,473447191.0,True,True,True
67715191,67715196,5,mixed,BX*Hd,1,473467754.0,True,True,True
67723766,67723771,5,mixed,BX*Hd,1,473476329.0,True,True,True
67744769,67744774,5,mixed,BX*Hd,1,473497332.0,True,True,True
67749963,67749968,5,mixed,BXT,1,473502526.0,True,True,True
67753673,67753678,5,mixed,BX*Hd,1,473506236.0,True,True,True
68068356,68068361,5,mixed,BX91,1,473820919.0,True,True,True
68076831,68076836,5,mixed,BX91,1,473829394.0,True,True,True
68097151,68097187,36,mixed,BX*Hd|BX91,2,473849714.0,True,True,True
68105180,68105216,36,mixed,BX*Hd|BX91,2,473857743.0,True,True,True
68124683,68124719,36,mixed,BX*Hd|BX{,2,473877246.0,True,True,True
68132742,68132747,5,mixed,BX*Hd,1,473885305.0,True,True,True
68183603,68183638,35,mixed,BX*Hd|BX91,2,473936166.0,True,True,True
68191415,68191451,36,mixed,BX*Hd|BX91,2,473943978.0,True,True,True
68235928,68235933,5,mixed,BX91,1,473988491.0,True,True,True
68243490,68243495,5,mixed,BX91,1,473996053.0,True,True,True
68292188,68292193,5,mixed,BX*Hd,1,474044751.0,True,True,True
68299452,68299457,5,mixed,BX91,1,474052015.0,True,True,True
68318002,68318007,5,mixed,BX*Hd,1,474070565.0,True,True,True
68322186,68322191,5,mixed,BXT,1,474074749.0,True,True,True
68326389,68326394,5,mixed,BX*Hd,1,474078952.0,True,True,True
68345685,68345690,5,mixed,BX*Hd,1,474098248.0,True,True,True
68354245,68354250,5,mixed,BX*Hd,1,474106808.0,True,True,True
68517441,68517446,5,mixed,BX*Hd,1,474270004.0,True,True,True
68554377,68554382,5,mixed,BX91,1,474306940.0,True,True,True
68633356,68633361,5,mixed,BX91,1,474385919.0,True,True,True
68641680,68641685,5,mixed,BX91,1,474394243.0,True,True,True
68670969,68670974,5,mixed,BX91,1,474423532.0,True,True,True
68690501,68690506,5,mixed,BX91,1,474443064.0,True,True,True
68751175,68751180,5,mixed,BX91,1,474503738.0,True,True,True
68759778,68759783,5,mixed,BX91,1,474512341.0,True,True,True
68779623,68779628,5,mixed,BX91,1,474532186.0,True,True,True
68788275,68788280,5,mixed,BX91,1,474540838.0,True,True,True
68807694,68807699,5,mixed,BX91,1,474560257.0,True,True,True
68816622,68816627,5,mixed,BX91,1,474569185.0,True,True,True
68866755,68866760,5,mixed,BX91,1,474619318.0,True,True,True
68874180,68874185,5,mixed,BX91,1,474626743.0,True,True,True
68980806,68980811,5,mixed,BX*Hd,1,474733369.0,True,True,True
69000971,69000976,5,mixed,BX91,1,474753534.0,True,True,True
69009592,69009597,5,mixed,BX91,1,474762155.0,True,True,True
69029878,69029883,5,mixed,BX*Hd,1,474782441.0,True,True,True
69038565,69038602,37,mixed,BX*Hd|BX91,2,474791128.0,True,True,True
69103361,69103366,5,mixed,BX91,1,474855924.0,True,True,True
69126334,69126339,5,mixed,BX91,1,474878897.0,True,True,True
69161082,69161087,5,mixed,BX91,1,474913645.0,True,True,True
69171778,69171783,5,mixed,BX91,1,474924341.0,True,True,True
69362302,69362307,5,mixed,BX91,1,475114865.0,True,True,True
69370822,69370827,5,mixed,BX91,1,475123385.0,True,True,True
69391272,69391277,5,mixed,BX91,1,475143835.0,True,True,True
69419395,69419400,5,mixed,BX91,1,475171958.0,True,True,True
69427628,69427633,5,mixed,BX91,1,475180191.0,True,True,True
69479736,69479741,5,mixed,BX*Hd,1,475232299.0,True,True,True
69487923,69487928,5,mixed,BX91,1,475240486.0,True,True,True
69508170,69508210,40,mixed,BX*Hd|BX91,2,475260733.0,True,True,True
69516927,69516971,44,mixed,BX*Hd|BX91,2,475269490.0,True,True,True
69538385,69538421,36,mixed,BX*Hd|BXQ,2,475290948.0,True,True,True
69548076,69548081,5,mixed,BX*Hd,1,475300639.0,True,True,True
69606466,69606471,5,mixed,BX91,1,475359029.0,True,True,True
69616128,69616133,5,mixed,BXQ,1,475368691.0,True,True,True
69744366,69744371,5,mixed,BX*Hd,1,475496929.0,True,True,True
69763865,69763903,38,mixed,BX*Hd|BX91,2,475516428.0,True,True,True
69791300,69791305,5,mixed,BX*Hd,1,475543863.0,True,True,True
69799768,69799773,5,mixed,BX*Hd,1,475552331.0,True,True,True
69879573,69879578,5,mixed,BX*Hd,1,475632136.0,True,True,True
69887731,69887736,5,mixed,BX*Hd,1,475640294.0,True,True,True
69974883,69974888,5,mixed,BX*Hd,1,475727446.0,True,True,True
69994058,69994063,5,mixed,BX91,1,475746621.0,True,True,True
70095603,70095608,5,mixed,BX91,1,475848166.0,True,True,True
70212096,70212101,5,mixed,BX91,1,475964659.0,True,True,True
70220903,70220908,5,mixed,BX91,1,475973466.0,True,True,True
70250021,70250026,5,mixed,BX91,1,476002584.0,True,True,True
70335239,70335244,5,mixed,BX91,1,476087802.0,True,True,True
70344621,70344626,5,mixed,BX91,1,476097184.0,True,True,True
70365753,70365758,5,mixed,BX91,1,476118316.0,True,True,True
70374572,70374577,5,mixed,BX91,1,476127135.0,True,True,True
70395796,70395801,5,mixed,BX91,1,476148359.0,True,True,True
70405105,70405110,5,mixed,BX91,1,476157668.0,True,True,True
70464049,70464090,41,mixed,BX*Hd|BX91,2,476216612.0,True,True,True
70495615,70495664,49,mixed,BX*Hd|BX91,2,476248178.0,True,True,True
70504791,70504834,43,mixed,BX*Hd|BX91,2,476257354.0,True,True,True
70526627,70526672,45,mixed,BX*Hd|BX91,2,476279190.0,True,True,True
70536553,70536595,42,mixed,BX*Hd|BX91,2,476289116.0,True,True,True
70594031,70594036,5,mixed,BX91,1,476346594.0,True,True,True
70602949,70602954,5,mixed,BX91,1,476355512.0,True,True,True
70623625,70623630,5,mixed,BX91,1,476376188.0,True,True,True
70632050,70632055,5,mixed,BX91,1,476384613.0,True,True,True
70652052,70652057,5,mixed,BX91,1,476404615.0,True,True,True
70711453,70711458,5,mixed,BX91,1,476464016.0,True,True,True
70719027,70719032,5,mixed,BX91,1,476471590.0,True,True,True
70738239,70738244,5,mixed,BX91,1,476490802.0,True,True,True
70746445,70746450,5,mixed,BX91,1,476499008.0,True,True,True
70824186,70824222,36,mixed,BX*Hd|BX91,2,476576749.0,True,True,True
70831409,70831414,5,mixed,BX91,1,476583972.0,True,True,True
70848620,70848625,5,mixed,BX91,1,476601183.0,True,True,True
70855956,70855961,5,mixed,BX91,1,476608519.0,True,True,True
70873509,70873514,5,mixed,BX91,1,476626072.0,True,True,True
70880804,70880809,5,mixed,BX91,1,476633367.0,True,True,True
70928808,70928852,44,mixed,BX*Hd|BX91,2,476681371.0,True,True,True
70954866,70954903,37,mixed,BX*Hd|BX91,2,476707429.0,True,True,True
70962526,70962563,37,mixed,BX*Hd|BX91,2,476715089.0,True,True,True
70981969,70982007,38,mixed,BX*Hd|BX91,2,476734532.0,True,True,True
70989755,70989793,38,mixed,BX*Hd|BX91,2,476742318.0,True,True,True
71042505,71042510,5,mixed,BX91,1,476795068.0,True,True,True
71051353,71051358,5,mixed,BX91,1,476803916.0,True,True,True
71072677,71072682,5,mixed,BX91,1,476825240.0,True,True,True
71103534,71103539,5,mixed,BX91,1,476856097.0,True,True,True
71113221,71113226,5,mixed,BX91,1,476865784.0,True,True,True
71166408,71166413,5,mixed,BX91,1,476918971.0,True,True,True
71194955,71194960,5,mixed,BX91,1,476947518.0,True,True,True
71203538,71203543,5,mixed,BX91,1,476956101.0,True,True,True
71223146,71223151,5,mixed,BX91,1,476975709.0,True,True,True
71231179,71231184,5,mixed,BX91,1,476983742.0,True,True,True
71279112,71279117,5,mixed,BX91,1,477031675.0,True,True,True
71286261,71286299,38,mixed,BX*Hd|BX91,2,477038824.0,True,True,True
71310451,71310456,5,mixed,BX*Hd,1,477063014.0,True,True,True
71327333,71327338,5,mixed,BX{,1,477079896.0,True,True,True
71334564,71334569,5,mixed,BX{,1,477087127.0,True,True,True
71382329,71382334,5,mixed,BX91,1,477134892.0,True,True,True
71390317,71390322,5,mixed,BX91,1,477142880.0,True,True,True
71662377,71662382,5,mixed,BX91,1,477414940.0,True,True,True
71671330,71671335,5,mixed,BX91,1,477423893.0,True,True,True
71852113,71852118,5,mixed,BX91,1,477604676.0,True,True,True
71861160,71861165,5,mixed,BX91,1,477613723.0,True,True,True
71912307,71912312,5,mixed,BX91,1,477664870.0,True,True,True
71921645,71921650,5,mixed,BX91,1,477674208.0,True,True,True
72143947,72143952,5,mixed,BX91,1,477896510.0,True,True,True
72170128,72170133,5,mixed,BX91,1,477922691.0,True,True,True
72177551,72177556,5,mixed,BX91,1,477930114.0,True,True,True
72227058,72227063,5,mixed,BX91,1,477979621.0,True,True,True
72253993,72253998,5,mixed,BX91,1,478006556.0,True,True,True
72262046,72262051,5,mixed,BX91,1,478014609.0,True,True,True
72282503,72282542,39,mixed,BX*Hd|BX91,2,478035066.0,True,True,True
72291321,72291326,5,mixed,BX91,1,478043884.0,True,True,True
72347321,72347326,5,mixed,BX91,1,478099884.0,True,True,True
72356865,72356870,5,mixed,BX91,1,478109428.0,True,True,True
72379175,72379180,5,mixed,BX91,1,478131738.0,True,True,True
72388760,72388800,40,mixed,BX*Hd|BX91,2,478141323.0,True,True,True
72420431,72420468,37,mixed,BX*Hd|BX91,2,478172994.0,True,True,True
72479663,72479668,5,mixed,BX91,1,478232226.0,True,True,True
72490222,72490227,5,mixed,BX91,1,478242785.0,True,True,True
72512324,72512329,5,mixed,BX91,1,478264887.0,True,True,True
72521752,72521757,5,mixed,BX91,1,478274315.0,True,True,True
72543539,72543544,5,mixed,BX91,1,478296102.0,True,True,True
72552819,72552824,5,mixed,BX91,1,478305382.0,True,True,True
72635439,72635444,5,mixed,BX91,1,478388002.0,True,True,True
72643331,72643336,5,mixed,BX91,1,478395894.0,True,True,True
72722723,72722761,38,mixed,BX*Hd|BX91,2,478475286.0,True,True,True
72730777,72730816,39,mixed,BX*Hd|BX91,2,478483340.0,True,True,True
72749780,72749785,5,mixed,BX*Hd,1,478502343.0,True,True,True
72758045,72758083,38,mixed,BX*Hd|BX91,2,478510608.0,True,True,True
72821301,72821306,5,mixed,BXQ,1,478573864.0,True,True,True
72836604,72836638,34,mixed,BX*Hd|BX91,2,478589167.0,True,True,True
72845269,72845274,5,mixed,BX91,1,478597832.0,True,True,True
72864710,72864715,5,mixed,BX*Hd,1,478617273.0,True,True,True
72953326,72953363,37,mixed,BX*Hd|BX91,2,478705889.0,True,True,True
72962164,72962202,38,mixed,BX*Hd|BX91,2,478714727.0,True,True,True
72982303,72982308,5,mixed,BX91,1,478734866.0,True,True,True
72991011,72991016,5,mixed,BX91,1,478743574.0,True,True,True
73010929,73010934,5,mixed,BX91,1,478763492.0,True,True,True
73019587,73019592,5,mixed,BX91,1,478772150.0,True,True,True
73087137,73087175,38,mixed,BX*Hd|BX91,2,478839700.0,True,True,True
73111856,73111892,36,mixed,BX*Hd|BX91,2,478864419.0,True,True,True
73136113,73136163,50,mixed,BX*Hd|BX{,2,478888676.0,True,True,True
73143623,73143660,37,mixed,BX*Hd|BX{,2,478896186.0,True,True,True
73192608,73192646,38,mixed,BX*Hd|BX91,2,478945171.0,True,True,True
73200534,73200574,40,mixed,BX*Hd|BX91,2,478953097.0,True,True,True
73218341,73218346,5,mixed,BX*Hd,1,478970904.0,True,True,True
73226026,73226031,5,mixed,BX*Hd,1,478978589.0,True,True,True
73244194,73244232,38,mixed,BX*Hd|BX91,2,478996757.0,True,True,True
73300445,73300450,5,mixed,BX91,1,479053008.0,True,True,True
73307677,73307682,5,mixed,BX91,1,479060240.0,True,True,True
73408467,73408472,5,mixed,BX91,1,479161030.0,True,True,True
73442974,73442979,5,mixed,BX*Hd,1,479195537.0,True,True,True
73462489,73462494,5,mixed,BX91,1,479215052.0,True,True,True
73635348,73635353,5,mixed,BX91,1,479387911.0,True,True,True
73643005,73643010,5,mixed,BX91,1,479395568.0,True,True,True
73661049,73661054,5,mixed,BX91,1,479413612.0,True,True,True
73668165,73668170,5,mixed,BX91,1,479420728.0,True,True,True
73686878,73686883,5,mixed,BX*Hd,1,479439441.0,True,True,True
73748841,73748846,5,mixed,BX91,1,479501404.0,True,True,True
73757504,73757509,5,mixed,BX91,1,479510067.0,True,True,True
73777779,73777784,5,mixed,BX91,1,479530342.0,True,True,True
73786375,73786380,5,mixed,BX91,1,479538938.0,True,True,True
73807176,73807181,5,mixed,BX91,1,479559739.0,True,True,True
73815919,73815924,5,mixed,BX91,1,479568482.0,True,True,True
73870824,73870858,34,mixed,BX*Hd|BX91,2,479623387.0,True,True,True
73879219,73879254,35,mixed,BX*Hd|BX91,2,479631782.0,True,True,True
73901015,73901051,36,mixed,BX*Hd|BX91,2,479653578.0,True,True,True
73909843,73909880,37,mixed,BX*Hd|BX91,2,479662406.0,True,True,True
73932041,73932046,5,mixed,BX*Hd,1,479684604.0,True,True,True
73941589,73941627,38,mixed,BX*Hd|BX91,2,479694152.0,True,True,True
74000947,74000952,5,mixed,BX91,1,479753510.0,True,True,True
74031592,74031597,5,mixed,BX91,1,479784155.0,True,True,True
74040808,74040813,5,mixed,BX91,1,479793371.0,True,True,True
74062843,74062848,5,mixed,BX91,1,479815406.0,True,True,True
74143639,74143644,5,mixed,BX91,1,479896202.0,True,True,True
74167300,74167305,5,mixed,BX91,1,479919863.0,True,True,True
74177746,74177751,5,mixed,BX91,1,479930309.0,True,True,True
74263639,74263644,5,mixed,BX91,1,480016202.0,True,True,True
74272349,74272354,5,mixed,BX91,1,480024912.0,True,True,True
74293474,74293479,5,mixed,BX91,1,480046037.0,True,True,True
74302683,74302723,40,mixed,BX*Hd|BX91,2,480055246.0,True,True,True
74323814,74323819,5,mixed,BX*Hd,1,480076377.0,True,True,True
74332894,74332899,5,mixed,BX*Hd,1,480085457.0,True,True,True
74385511,74385548,37,mixed,BX*Hd|BX91,2,480138074.0,True,True,True
74393482,74393518,36,mixed,BX*Hd|BX91,2,480146045.0,True,True,True
74412750,74412755,5,mixed,BX91,1,480165313.0,True,True,True
74420789,74420794,5,mixed,BX91,1,480173352.0,True,True,True
74439996,74440001,5,mixed,BX91,1,480192559.0,True,True,True
74448386,74448391,5,mixed,BX91,1,480200949.0,True,True,True
74501733,74501738,5,mixed,BX*Hd,1,480254296.0,True,True,True
74510147,74510187,40,mixed,BX*Hd|BX91,2,480262710.0,True,True,True
74529897,74529902,5,mixed,BX*Hd,1,480282460.0,True,True,True
74538184,74538189,5,mixed,BX*Hd,1,480290747.0,True,True,True
74557559,74557564,5,mixed,BX*Hd,1,480310122.0,True,True,True
74565741,74565746,5,mixed,BX*Hd,1,480318304.0,True,True,True
74620580,74620585,5,mixed,BX91,1,480373143.0,True,True,True
74650194,74650199,5,mixed,BX91,1,480402757.0,True,True,True
74678802,74678807,5,mixed,BX91,1,480431365.0,True,True,True
74740083,74740088,5,mixed,BX*Hd,1,480492646.0,True,True,True
74775408,74775413,5,mixed,BX91,1,480527971.0,True,True,True
74864661,74864666,5,mixed,BX91,1,480617224.0,True,True,True
75107150,75107155,5,mixed,BX91,1,480859713.0,True,True,True
75116773,75116778,5,mixed,BX91,1,480869336.0,True,True,True
75138976,75138981,5,mixed,BX91,1,480891539.0,True,True,True
75148124,75148129,5,mixed,BX91,1,480900687.0,True,True,True
75169379,75169384,5,mixed,BX91,1,480921942.0,True,True,True
75242186,75242191,5,mixed,BX*Hd,1,480994749.0,True,True,True
75263052,75263057,5,mixed,BX91,1,481015615.0,True,True,True
75291978,75291983,5,mixed,BX*Hd,1,481044541.0,True,True,True
75300700,75300705,5,mixed,BX*Hd,1,481053263.0,True,True,True
75362871,75362876,5,mixed,BX91,1,481115434.0,True,True,True
75383052,75383057,5,mixed,BX91,1,481135615.0,True,True,True
75391778,75391783,5,mixed,BX91,1,481144341.0,True,True,True
75411900,75411905,5,mixed,BX91,1,481164463.0,True,True,True
75420523,75420528,5,mixed,BX91,1,481173086.0,True,True,True
75470803,75470808,5,mixed,BX91,1,481223366.0,True,True,True
75478811,75478816,5,mixed,BX91,1,481231374.0,True,True,True
75495889,75495894,5,mixed,BX91,1,481248452.0,True,True,True
75502918,75502923,5,mixed,BX91,1,481255481.0,True,True,True
75518872,75518877,5,mixed,BX91,1,481271435.0,True,True,True
75570163,75570207,44,mixed,BX91|BX{,2,481322726.0,True,True,True
75577041,75577046,5,mixed,BX91,1,481329604.0,True,True,True
75593467,75593472,5,mixed,BX91,1,481346030.0,True,True,True
75600565,75600570,5,mixed,BX91,1,481353128.0,True,True,True
75617169,75617174,5,mixed,BX91,1,481369732.0,True,True,True
75669242,75669279,37,mixed,BX*Hd|BX91,2,481421805.0,True,True,True
75692208,75692248,40,mixed,BX*Hd|BX91,2,481444771.0,True,True,True
75699103,75699146,43,mixed,BX*Hd|BX91,2,481451666.0,True,True,True
75715666,75715702,36,mixed,BX*Hd|BXQ,2,481468229.0,True,True,True
75723369,75723374,5,mixed,BX91,1,481475932.0,True,True,True
75770664,75770669,5,mixed,BX91,1,481523227.0,True,True,True
75778285,75778290,5,mixed,BXQ,1,481530848.0,True,True,True
75795279,75795284,5,mixed,BX91,1,481547842.0,True,True,True
75871835,75871840,5,mixed,BX91,1,481624398.0,True,True,True
75895148,75895186,38,mixed,BX*Hd|BX91,2,481647711.0,True,True,True
75919282,75919319,37,mixed,BX*Hd|BX91,2,481671845.0,True,True,True
75926846,75926887,41,mixed,BX*Hd|BX91,2,481679409.0,True,True,True
75974317,75974322,5,mixed,BX91,1,481726880.0,True,True,True
75982255,75982260,5,mixed,BX91,1,481734818.0,True,True,True
75999752,75999786,34,mixed,BX*Hd|BX91,2,481752315.0,True,True,True
76007542,76007578,36,mixed,BX*Hd|BX91,2,481760105.0,True,True,True
76025085,76025090,5,mixed,BX91,1,481777648.0,True,True,True
76032841,76032846,5,mixed,BX91,1,481785404.0,True,True,True
76080735,76080740,5,mixed,BX91,1,481833298.0,True,True,True
76088124,76088162,38,mixed,BX*Hd|BX91,2,481840687.0,True,True,True
76106116,76106121,5,mixed,BX91,1,481858679.0,True,True,True
76113675,76113680,5,mixed,BX91,1,481866238.0,True,True,True
76131636,76131641,5,mixed,BX91,1,481884199.0,True,True,True
76139224,76139229,5,mixed,BX91,1,481891787.0,True,True,True
76188017,76188022,5,mixed,BX91,1,481940580.0,True,True,True
76195691,76195696,5,mixed,BX91,1,481948254.0,True,True,True
76214413,76214418,5,mixed,BX91,1,481966976.0,True,True,True
76222488,76222493,5,mixed,BX91,1,481975051.0,True,True,True
76242831,76242836,5,mixed,BX91,1,481995394.0,True,True,True
76251361,76251366,5,mixed,BX91,1,482003924.0,True,True,True
76302724,76302729,5,mixed,BX91,1,482055287.0,True,True,True
76310809,76310814,5,mixed,BX91,1,482063372.0,True,True,True
76330095,76330100,5,mixed,BX91,1,482082658.0,True,True,True
76357365,76357370,5,mixed,BX91,1,482109928.0,True,True,True
76365475,76365480,5,mixed,BX91,1,482118038.0,True,True,True
76419487,76419492,5,mixed,BX91,1,482172050.0,True,True,True
76428631,76428636,5,mixed,BX91,1,482181194.0,True,True,True
76450451,76450456,5,mixed,BX91,1,482203014.0,True,True,True
76460346,76460351,5,mixed,BX91,1,482212909.0,True,True,True
76482314,76482319,5,mixed,BX91,1,482234877.0,True,True,True
76492367,76492372,5,mixed,BX91,1,482244930.0,True,True,True
76550002,76550007,5,mixed,BX*Hd,1,482302565.0,True,True,True
76580919,76580924,5,mixed,BX*Hd,1,482333482.0,True,True,True
76590208,76590213,5,mixed,BX*Hd,1,482342771.0,True,True,True
76610032,76610073,41,mixed,BX*Hd|BX91,2,482362595.0,True,True,True
76618647,76618689,42,mixed,BX*Hd|BX91,2,482371210.0,True,True,True
76669157,76669162,5,mixed,BX91,1,482421720.0,True,True,True
76677807,76677812,5,mixed,BX91,1,482430370.0,True,True,True
76697996,76698001,5,mixed,BX91,1,482450559.0,True,True,True
76706674,76706679,5,mixed,BX91,1,482459237.0,True,True,True
76782964,76782969,5,mixed,BX91,1,482535527.0,True,True,True
76790185,76790190,5,mixed,BX91,1,482542748.0,True,True,True
76807273,76807278,5,mixed,BX91,1,482559836.0,True,True,True
76832315,76832320,5,mixed,BX91,1,482584878.0,True,True,True
76839920,76839925,5,mixed,BX91,1,482592483.0,True,True,True
76888482,76888557,75,primary_chain_no4,BX*Hd|BX91|BXA0,3,482641045.0,True,True,True
76913774,76913779,5,mixed,BX91,1,482666337.0,True,True,True
76921772,76921777,5,mixed,BX91,1,482674335.0,True,True,True
76940927,76940932,5,mixed,BX91,1,482693490.0,True,True,True
76949604,76949609,5,mixed,BX91,1,482702167.0,True,True,True
77000871,77000915,44,mixed,BX*Hd|BX91,2,482753434.0,True,True,True
77008570,77008612,42,mixed,BX*Hd|BX91,2,482761133.0,True,True,True
77026199,77026237,38,mixed,BX*Hd|BX91,2,482778762.0,True,True,True
77033727,77033764,37,mixed,BX*Hd|BX91,2,482786290.0,True,True,True
77052187,77052224,37,mixed,BX*Hd|BX91,2,482804750.0,True,True,True
77060192,77060230,38,mixed,BX*Hd|BX91,2,482812755.0,True,True,True
77111061,77111066,5,mixed,BX91,1,482863624.0,True,True,True
77119036,77119041,5,mixed,BX91,1,482871599.0,True,True,True
77137841,77137846,5,mixed,BX91,1,482890404.0,True,True,True
77163443,77163448,5,mixed,BX91,1,482916006.0,True,True,True
77170958,77170963,5,mixed,BX91,1,482923521.0,True,True,True
77346033,77346038,5,mixed,BX91,1,483098596.0,True,True,True
77354450,77354487,37,mixed,BX*Hd|BX91,2,483107013.0,True,True,True
77374374,77374379,5,mixed,BX91,1,483126937.0,True,True,True
77382986,77383029,43,mixed,BX*Hd|BX91,2,483135549.0,True,True,True
77402810,77402815,5,mixed,BX91,1,483155373.0,True,True,True
77410787,77410792,5,mixed,BX91,1,483163350.0,True,True,True
77463335,77463409,74,mixed,BX91|BX{|BXI1,3,483215898.0,True,True,True
77484533,77484538,5,mixed,BX91,1,483237096.0,True,True,True
77493256,77493261,5,mixed,BX91,1,483245819.0,True,True,True
77520072,77520077,5,mixed,BX91,1,483272635.0,True,True,True
77568797,77568802,5,mixed,BX91,1,483321360.0,True,True,True
77576167,77576172,5,mixed,BX91,1,483328730.0,True,True,True
77594148,77594153,5,mixed,BX91,1,483346711.0,True,True,True
77601407,77601412,5,mixed,BX91,1,483353970.0,True,True,True
77619111,77619116,5,mixed,BX91,1,483371674.0,True,True,True
77626540,77626545,5,mixed,BX91,1,483379103.0,True,True,True
77672081,77672086,5,mixed,BX91,1,483424644.0,True,True,True
77678735,77678740,5,mixed,BX91,1,483431298.0,True,True,True
77694511,77694516,5,mixed,BX91,1,483447074.0,True,True,True
77700826,77700831,5,mixed,BX91,1,483453389.0,True,True,True
77716560,77716565,5,mixed,BX91,1,483469123.0,True,True,True
77817227,77817232,5,mixed,BX91,1,483569790.0,True,True,True
77929857,77929862,5,mixed,BX91,1,483682420.0,True,True,True
78043874,78043879,5,mixed,BX91,1,483796437.0,True,True,True
78051539,78051544,5,mixed,BX91,1,483804102.0,True,True,True
78121323,78121328,5,mixed,BX91,1,483873886.0,True,True,True
78170810,78170815,5,mixed,BX91,1,483923373.0,True,True,True
78223296,78223301,5,mixed,BX91,1,483975859.0,True,True,True
78229828,78229833,5,mixed,BX91,1,483982391.0,True,True,True
78246866,78246871,5,mixed,BX91,1,483999429.0,True,True,True
78254084,78254089,5,mixed,BX91,1,484006647.0,True,True,True
78273441,78273482,41,mixed,BX*Hd|BX91,2,484026004.0,True,True,True
78281874,78281879,5,mixed,BX91,1,484034437.0,True,True,True
78375815,78375820,5,mixed,BX*Hd,1,484128378.0,True,True,True
78405806,78405811,5,mixed,BX*Hd,1,484158369.0,True,True,True
78495561,78495566,5,mixed,BX91,1,484248124.0,True,True,True
78576042,78576047,5,mixed,BX91,1,484328605.0,True,True,True
78603359,78603364,5,mixed,BX91,1,484355922.0,True,True,True
78611925,78611930,5,mixed,BX91,1,484364488.0,True,True,True
78687958,78687994,36,mixed,BX*Hd|BX91,2,484440521.0,True,True,True
78695641,78695680,39,mixed,BX*Hd|BX91,2,484448204.0,True,True,True
78712887,78712892,5,mixed,BX*Hd,1,484465450.0,True,True,True
78720249,78720254,5,mixed,BX*Hd,1,484472812.0,True,True,True
78737016,78737021,5,mixed,BX91,1,484489579.0,True,True,True
