start,end,size,shape,tags,count
407457594,407457632,38,mixed,BX*Hd|BX91,2
407461955,407461960,5,mixed,BXBa,1
407472826,407472932,106,mixed,BX*Hd|BX91|BXBa|BXQ,4
407513610,407513692,82,mixed,BX91|BXI1,2
407524143,407524264,121,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
407527778,407527783,5,mixed,BXU,1
407538057,407538102,45,mixed,BX91|BXA0,2
407561373,407561460,87,mixed,BX91|BXA0|BX{,3
407575205,407575210,5,mixed,BX91,1
407578784,407578789,5,mixed,BX*Hd,1
407589234,407589277,43,mixed,BX91|BXA0,2
407603697,407603739,42,mixed,BX91|BXA0,2
407627223,407627340,117,mixed,BX91|BX{,2
407640648,407640746,98,mixed,BX91|BXA0|BXI1,3
407653593,407653691,98,mixed,BX91|BXI1,2
407688912,407689020,108,mixed,BX91|BXA0|BX{,3
407701341,407701346,5,mixed,BXI1,1
407704612,407704702,90,mixed,BX91|BXA0|BXI1,3
407713815,407713916,101,mixed,BX91|BXA0|BXI1,3
407726790,407726883,93,mixed,BX91|BXA0|BXI1,3
407749806,407749811,5,mixed,BXBa,1
407753484,407753489,5,mixed,BXBa,1
407763081,407763170,89,mixed,BX91|BXA0|BXI1,3
407777257,407777343,86,mixed,BX91|BXA0,2
407792266,407792271,5,mixed,BX91,1
407796619,407796624,5,mixed,BX91,1
407831101,407831142,41,mixed,BX*Hd|BX91,2
407845399,407845438,39,mixed,BX*Hd|BX91,2
407859815,407859855,40,mixed,BX*Hd|BX91,2
407898476,407898517,41,mixed,BX91|BXA0,2
407903109,407903154,45,mixed,BX91|BXA0,2
407915077,407915082,5,mixed,BX91,1
407920199,407920204,5,mixed,BX91,1
407932734,407932739,5,mixed,BX91,1
407973062,407973148,86,mixed,BX91|BXA0|BXI1,3
407976979,407977067,88,mixed,BX91|BXA0|BXI1,3
407987617,407987698,81,mixed,BX91|BXA0|BXI1,3
407991523,407991609,86,mixed,BX91|BXA0|BXI1,3
408002292,408002373,81,mixed,BX91|BXA0|BXI1,3
408025711,408025765,54,mixed,BX91|BXA0,2
408039799,408039804,5,mixed,BXI1,1
408043507,408043554,47,mixed,BX91|BXA0,2
408053819,408053897,78,mixed,BX91|BXA0|BXI1,3
408057690,408057732,42,mixed,BX91|BXA0,2
408068024,408068071,47,mixed,BX91|BXA0,2
408091761,408091766,5,mixed,BX{,1
408105210,408105286,76,mixed,BX91|BXA0|BXI1,3
408108705,408108781,76,primary_chain_no4,BX*Hd|BX91|BXA0,3
408118748,408118826,78,primary_chain_no4,BX*Hd|BX91|BXA0,3
408132281,408132318,37,mixed,BX*Hd|BX91,2
408135683,408135688,5,mixed,BXA0,1
408155294,408155299,5,mixed,BXU,1
408158870,408158875,5,mixed,BXU,1
408168728,408168813,85,mixed,BX91|BXA0|BXT,3
408172165,408172170,5,mixed,BXQ,1
408182179,408182218,39,mixed,BX91|BXA0,2
408196246,408196287,41,mixed,BX91|BXA0,2
408200033,408200110,77,mixed,BX91|BXA0|BXT,3
408220573,408220578,5,mixed,BXU,1
408224138,408224143,5,mixed,BXU,1
408234552,408234592,40,mixed,BXA0|BXI1,2
408249406,408249477,71,mixed,BX91|BXA0|BXI1,3
408265135,408265205,70,mixed,BX91|BXA0|BXI1,3
408290979,408291056,77,mixed,BXU|BX{,2
408308523,408308561,38,mixed,BX91|BXA0,2
408313356,408313435,79,primary_chain_no4,BX*Hd|BX91|BXA0,3
408327044,408327082,38,mixed,BX91|BXA0,2
408332314,408332384,70,primary_chain_no4,BX*Hd|BX91|BXA0,3
408345255,408345260,5,mixed,BXA0,1
408349875,408349913,38,mixed,BX91|BXA0,2
408371787,408371792,5,mixed,BXU,1
408387957,408388025,68,mixed,BX91|BXA0|BXI1,3
408403285,408403353,68,mixed,BX91|BXA0|BXI1,3
408418570,408418605,35,mixed,BXA0|BXI1,2
408422473,408422541,68,mixed,BX91|BXA0|BXI1,3
408457189,408457258,69,mixed,BX91|BXA0|BXI1,3
408460825,408460830,5,mixed,BXI1,1
408471842,408471910,68,mixed,BX91|BXA0|BXI1,3
408487103,408487171,68,mixed,BX91|BXA0|BXI1,3
408512615,408512620,5,mixed,BXA0,1
408527216,408527284,68,mixed,BX91|BXA0|BXI1,3
408541588,408541657,69,mixed,BX91|BXA0|BXI1,3
408545975,408546043,68,mixed,BX91|BXA0|BXI1,3
408557670,408557740,70,mixed,BX91|BXA0|BXI1,3
408562157,408562225,68,mixed,BX91|BXA0|BXI1,3
408582987,408582992,5,mixed,BXU,1
408587236,408587241,5,mixed,BXU,1
408597800,408597838,38,mixed,BX91|BXA0,2
408601789,408601826,37,mixed,BX91|BXA0,2
408612164,408612229,65,mixed,BX91|BXI1,2
408627285,408627322,37,mixed,BX91|BXA0,2
408670651,408670656,5,mixed,BXQ,1
408682032,408682037,5,mixed,BXA0,1
408686230,408686235,5,mixed,BX91,1
408697702,408697707,5,mixed,BX91,1
408701889,408701894,5,mixed,BX91,1
408736197,408736284,87,mixed,BX91|BXA0|BXQ,3
408749475,408749567,92,mixed,BX91|BXA0|BXQ,3
408752890,408752895,5,mixed,BXI1,1
408762247,408762337,90,mixed,BX91|BXA0|BXQ,3
408784831,408784836,5,mixed,BXU,1
408796769,408796774,5,mixed,BXI1,1
408799663,408799668,5,mixed,BX91,1
408808499,408808504,5,mixed,BX91,1
408820461,408820558,97,mixed,BX91|BXI1,2
408823767,408823772,5,mixed,BXI1,1
408855054,408855136,82,mixed,BX91|BXI1,2
408858362,408858436,74,mixed,BX91|BXA0|BXI1,3
408868107,408868185,78,mixed,BX91|BXA0|BXI1,3
408881904,408881982,78,primary_chain_no4,BX*Hd|BX91|BXA0,3
408905494,408905544,50,mixed,BX91|BXA0,2
408920714,408920812,98,mixed,BX91|BXBa|BXQ,3
408924774,408924868,94,mixed,BX91|BXBa|BXU,3
408936687,408936731,44,mixed,BX91|BXA0,2
408941221,408941300,79,primary_chain_no4,BX*Hd|BX91|BXA0,3
408953788,408953835,47,mixed,BX91|BXA0,2
408958541,408958624,83,primary_chain_no4,BX*Hd|BX91|BXA0,3
408979277,408979373,96,variant_chain,BX91|BXBa|BX{,3
408996931,408996970,39,mixed,BX91|BXA0,2
409015046,409015087,41,mixed,BX91|BXA0,2
409033252,409033340,88,mixed,BX91|BXA0|BXU,3
409058645,409058650,5,mixed,BXBa,1
409074611,409074704,93,mixed,BX91|BXA0|BXT,3
409078806,409078811,5,mixed,BXU,1
409089786,409089791,5,mixed,BX91,1
409093623,409093628,5,mixed,BXA0,1
409111099,409111140,41,mixed,BX91|BXA0,2
409139670,409139675,5,mixed,BX{,1
409150202,409150207,5,mixed,BX{,1
409165550,409165586,36,mixed,BX*Hd|BX91,2
409171360,409171400,40,mixed,BX*Hd|BX91,2
409188182,409188187,5,mixed,BX*Hd,1
409213367,409213409,42,mixed,BX91|BXA0,2
409221738,409221777,39,mixed,BX91|BXA0,2
409271219,409271288,69,primary_chain_no4,BX*Hd|BX91|BXA0,3
409278382,409278421,39,mixed,BX91|BXA0,2
409292061,409292134,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
409310092,409310175,83,mixed,BX91|BXA0|BXU,3
409314578,409314583,5,mixed,BXT,1
409332854,409332946,92,mixed,BX91|BXA0|BX{,3
409336566,409336656,90,mixed,BX91|BXA0|BX{,3
409346842,409346961,119,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
409360658,409360697,39,mixed,BX91|BXA0,2
409375292,409375363,71,mixed,BX91|BXA0|BXI1,3
409379076,409379081,5,mixed,BXQ,1
409397234,409397277,43,mixed,BX91|BXA0,2
409430885,409430956,71,mixed,BX91|BXA0|BXI1,3
409451135,409451202,67,mixed,BX91|BXA0|BXI1,3
409456694,409456760,66,mixed,BX91|BXA0|BXI1,3
409470247,409470317,70,mixed,BX91|BXA0|BXI1,3
409474995,409475030,35,mixed,BX91|BXA0,2
409495827,409495832,5,mixed,BXA0,1
409500178,409500183,5,mixed,BXA0,1
409513006,409513075,69,mixed,BX91|BXA0|BXI1,3
409530920,409530991,71,mixed,BX91|BXA0|BXI1,3
409550287,409550339,52,mixed,BX91|BXA0,2
409555658,409555695,37,mixed,BX91|BXA0,2
409578261,409578266,5,mixed,BX91,1
409584179,409584184,5,mixed,BX91,1
409599373,409599378,5,mixed,BX91,1
409605415,409605420,5,mixed,BX91,1
409621052,409621057,5,mixed,BX91,1
409687888,409687893,5,mixed,BX91,1
409705371,409705376,5,mixed,BX91,1
409722843,409722848,5,mixed,BX91,1
409766681,409766686,5,mixed,BX91,1
409784358,409784431,73,mixed,BX91|BXA0|BXI1,3
409789197,409789272,75,mixed,BX91|BXA0|BXI1,3
409802795,409802831,36,mixed,BX91|BXA0,2
409849037,409849076,39,mixed,BX91|BXA0,2
409854025,409854063,38,mixed,BX91|BXA0,2
409867668,409867706,38,mixed,BX91|BXA0,2
409886537,409886575,38,mixed,BX91|BXA0,2
409915285,409915365,80,mixed,BX91|BXA0|BX{,3
409920316,409920401,85,mixed,BX91|BXA0|BX{,3
409934502,409934582,80,mixed,BX91|BXA0|BXI1,3
409953084,409953164,80,mixed,BX91|BXA0|BXI1,3
409971644,409971728,84,mixed,BX91|BXA0|BXI1,3
409976714,409976789,75,mixed,BX91|BXA0|BXI1,3
410000390,410000430,40,mixed,BX91|BXBa,2
410018215,410018290,75,mixed,BX91|BXA0|BXI1,3
410035015,410035095,80,mixed,BX91|BXA0|BXI1,3
410051647,410051722,75,mixed,BX91|BXA0|BXI1,3
410079226,410079267,41,mixed,BX91|BXA0,2
410083788,410083828,40,mixed,BX91|BXA0,2
410096052,410096123,71,mixed,BX91|BXA0|BXI1,3
410100793,410100866,73,mixed,BX91|BXA0|BXI1,3
410113591,410113668,77,mixed,BX91|BXA0|BXI1,3
410118587,410118660,73,mixed,BX91|BXA0|BXI1,3
410131701,410131772,71,mixed,BX91|BXA0|BXI1,3
410158776,410158816,40,mixed,BX91|BXA0,2
410177361,410177438,77,mixed,BX91|BXA0|BXI1,3
410182846,410182918,72,mixed,BX91|BXA0|BXI1,3
410198451,410198524,73,mixed,BX91|BXA0|BXI1,3
410220861,410220939,78,mixed,BX91|BXA0|BXI1,3
410226772,410226849,77,mixed,BX91|BXA0|BXI1,3
410251055,410251097,42,mixed,BX91|BXBa,2
410256713,410256753,40,mixed,BX91|BXBa,2
410271436,410271504,68,mixed,BX91|BXA0|BXI1,3
410291774,410291851,77,mixed,BX91|BXA0|BXI1,3
410297747,410297820,73,mixed,BX91|BXA0|BXI1,3
410313634,410313706,72,mixed,BX91|BXA0|BXI1,3
410343972,410344010,38,mixed,BX91|BXA0,2
410349924,410349962,38,mixed,BX91|BXA0,2
410365958,410365998,40,mixed,BX91|BXA0,2
410372006,410372043,37,mixed,BX91|BXA0,2
410388182,410388220,38,mixed,BX91|BXA0,2
410409082,410409154,72,mixed,BX91|BXA0|BXQ,3
410414670,410414740,70,mixed,BX91|BXA0|BXQ,3
410437649,410437723,74,mixed,BX91|BXA0|BX{,3
410455493,410455569,76,mixed,BX91|BXA0|BXI1,3
410460064,410460069,5,mixed,BXT,1
410473160,410473201,41,mixed,BX91|BXA0,2
410491670,410491715,45,mixed,BX91|BXA0,2
410497183,410497225,42,mixed,BX91|BXA0,2
410520981,410520986,5,mixed,BXA0,1
410540907,410540982,75,mixed,BX91|BXA0|BXI1,3
410547614,410547652,38,mixed,BX91|BXA0,2
410560999,410561036,37,mixed,BX91|BXA0,2
410577133,410577205,72,mixed,BX91|BXA0|BXU,3
410602006,410602084,78,variant_chain,BX91|BXBa|BX{,3
410619756,410619828,72,mixed,BX91|BXI1,2
410638850,410638898,48,mixed,BX91|BXA0,2
410644888,410644926,38,mixed,BX91|BXA0,2
410659143,410659182,39,mixed,BX91|BXA0,2
410687024,410687065,41,mixed,BX91|BXBa,2
410692387,410692392,5,mixed,BXBa,1
410704920,410704958,38,mixed,BX91|BXA0,2
410709751,410709825,74,mixed,BX91|BXA0|BXI1,3
410722152,410722199,47,mixed,BX91|BXA0,2
410727121,410727159,38,mixed,BX91|BXA0,2
410740512,410740551,39,mixed,BX91|BXA0,2
410745918,410745923,5,mixed,BXI1,1
410769142,410769185,43,mixed,BX91|BXBa,2
410775011,410775052,41,mixed,BX91|BXBa,2
410790301,410790463,162,mixed,BX91|BXA0|BXU|BX{,4
410812391,410812442,51,mixed,BX91|BXA0,2
410818351,410818392,41,mixed,BX91|BXA0,2
410833503,410833544,41,mixed,BX91|BXA0,2
410863347,410863393,46,mixed,BX91|BXA0,2
410869119,410869167,48,mixed,BX91|BXA0,2
410883249,410883289,40,mixed,BX91|BXA0,2
410904795,410904835,40,mixed,BX91|BXBa,2
410910913,410910952,39,mixed,BX91|BXBa,2
410927050,410927134,84,mixed,BX91|BXA0|BXQ,3
410933141,410933224,83,mixed,BX91|BXA0|BXQ,3
410957951,410957994,43,mixed,BX91|BXA0,2
410978604,410978641,37,mixed,BX91|BXA0,2
410985074,410985115,41,mixed,BX91|BXA0,2
411000406,411000445,39,mixed,BX91|BXA0,2
411006869,411006913,44,mixed,BX91|BXA0,2
411022054,411022091,37,mixed,BX91|BXA0,2
411052919,411052968,49,mixed,BX91|BXBa,2
411059480,411059535,55,mixed,BX91|BXBa,2
411074859,411074903,44,mixed,BX91|BXA0,2
411081449,411081492,43,mixed,BX91|BXA0,2
411096164,411096249,85,mixed,BX91|BXA0|BXI1,3
411115284,411115324,40,mixed,BX91|BXA0,2
411142645,411142740,95,variant_chain,BX91|BXBa|BX{,3
411148785,411148876,91,variant_chain,BX91|BXBa|BX{,3
411164390,411164434,44,mixed,BX91|BXA0,2
411187574,411187612,38,mixed,BX91|BXA0,2
411194315,411194355,40,mixed,BX91|BXA0,2
411210492,411210577,85,mixed,BX91|BXA0|BXU,3
411242814,411242915,101,variant_chain,BX91|BXBa|BX{,3
411266132,411266219,87,mixed,BX91|BXA0|BXI1,3
411272388,411272469,81,mixed,BX91|BXA0|BXI1,3
411288471,411288549,78,mixed,BX91|BXA0|BXI1,3
411310373,411310459,86,mixed,BX91|BXA0|BXI1,3
411316888,411316968,80,mixed,BX91|BXA0|BXI1,3
411341022,411341063,41,mixed,BX91|BXA0,2
411362476,411362554,78,mixed,BX91|BXA0|BXI1,3
411383698,411383794,96,mixed,BX91|BXA0|BXI1,3
411404974,411405060,86,mixed,BX91|BXA0|BXQ,3
411410946,411411026,80,mixed,BX91|BXA0|BXI1,3
411435035,411435126,91,mixed,BX91|BXA0|BX{,3
411440827,411440912,85,mixed,BX91|BXA0|BX{,3
411455807,411455880,73,mixed,BX91|BXA0|BXI1,3
411461459,411461541,82,mixed,BX91|BXA0|BXI1,3
411475960,411476043,83,mixed,BX91|BXA0|BXI1,3
411481317,411481403,86,mixed,BX91|BXA0|BXI1,3
411495226,411495266,40,mixed,BX91|BXA0,2
411523477,411523518,41,mixed,BX91|BXA0,2
411541215,411541255,40,mixed,BX91|BXA0,2
411558200,411558237,37,mixed,BX91|BXA0,2
411575081,411575154,73,mixed,BX91|BXA0|BXU,3
411579985,411580021,36,mixed,BX91|BXA0,2
411601414,411601509,95,variant_chain,BX91|BXBa|BX{,3
411620189,411620273,84,mixed,BX91|BXA0|BXI1,3
411625851,411625937,86,mixed,BX91|BXA0|BXI1,3
411639674,411639722,48,mixed,BX91|BXA0,2
411659025,411659067,42,mixed,BX91|BXA0,2
411687503,411687562,59,mixed,BX91|BXA0,2
411708768,411708855,87,mixed,BX91|BXA0|BXI1,3
411730996,411731085,89,mixed,BX91|BXA0|BXI1,3
411738112,411738203,91,mixed,BX91|BXA0|BXI1,3
411753873,411753920,47,mixed,BX91|BXA0,2
411760567,411760612,45,mixed,BX91|BXA0,2
411783571,411783616,45,mixed,BX91|BXBa,2
411803687,411803779,92,mixed,BX91|BXA0|BXU,3
411824947,411824991,44,mixed,BX91|BXA0,2
411846440,411846540,100,mixed,BX91|BXA0|BXT,3
411852394,411852489,95,mixed,BX91|BXA0|BXT,3
411877141,411877188,47,mixed,BX91|BXA0,2
411896613,411896700,87,mixed,BX91|BXA0|BXI1,3
411902019,411902060,41,mixed,BX91|BXA0,2
411915673,411915763,90,mixed,BX91|BXA0|BXI1,3
411934607,411934652,45,mixed,BX91|BXA0,2
411963857,411963900,43,mixed,BX91|BXA0,2
411969312,411969356,44,mixed,BX91|BXA0,2
411983212,411983300,88,mixed,BX91|BXA0|BXI1,3
412003263,412003307,44,mixed,BX91|BXA0,2
412009072,412009120,48,mixed,BX91|BXA0,2
412024222,412024227,5,mixed,BX91,1
412075719,412075724,5,mixed,BX91,1
412096135,412096140,5,mixed,BX91,1
412101945,412101950,5,mixed,BX91,1
412116709,412116714,5,mixed,BX91,1
412164945,412164983,38,mixed,BX91|BXA0,2
412170555,412170560,5,mixed,BXT,1
412178860,412178865,5,mixed,BXT,1
412185807,412185812,5,mixed,BX91,1
412191950,412191955,5,mixed,BX91,1
412207476,412207481,5,mixed,BX91,1
412256836,412256920,84,mixed,BX91|BXA0|BXI1,3
412276401,412276442,41,mixed,BX91|BXA0,2
412281500,412281543,43,mixed,BX91|BXA0,2
412295628,412295674,46,mixed,BX91|BXA0,2
412322410,412322456,46,mixed,BX91|BXA0,2
412328304,412328359,55,mixed,BX91|BXA0,2
412343856,412343947,91,mixed,BX91|BXA0|BXI1,3
412349854,412349947,93,mixed,BX91|BXA0|BXI1,3
412364948,412364988,40,mixed,BX91|BXA0,2
412370689,412370733,44,mixed,BX91|BXA0,2
412385380,412385420,40,mixed,BX91|BXA0,2
412414415,412414463,48,mixed,BX91|BXBa,2
412419333,412419374,41,mixed,BX91|BXBa,2
412436898,412436983,85,mixed,BX91|BXA0|BXI1,3
412450504,412450582,78,mixed,BX91|BXA0|BXI1,3
412455557,412455650,93,mixed,BX91|BXA0|BXI1,3
412469672,412469744,72,mixed,BX91|BXA0|BXI1,3
412498476,412498555,79,mixed,BX91|BXA0|BX{,3
412503603,412503681,78,mixed,BX91|BXA0|BX{,3
412517899,412518041,142,mixed,BX91|BXA0|BX{,3
412537188,412537260,72,mixed,BX91|BXA0|BXI1,3
412542635,412542707,72,mixed,BX91|BXA0|BXI1,3
412556581,412556658,77,mixed,BX91|BXA0|BXI1,3
412561511,412561548,37,mixed,BX91|BXA0,2
412584368,412584439,71,variant_chain,BX91|BXBa|BX{,3
412602076,412602114,38,mixed,BX91|BXA0,2
412619958,412620028,70,mixed,BX91|BXA0|BXU,3
412624857,412624927,70,mixed,BX91|BXA0|BXU,3
412638698,412638736,38,mixed,BX91|BXA0,2
412643568,412643607,39,mixed,BX91|BXA0,2
412666429,412666469,40,mixed,BX91|BXBa,2
412684496,412684533,37,mixed,BX91|BXA0,2
412703685,412703723,38,mixed,BX91|BXA0,2
412708915,412708952,37,mixed,BX91|BXA0,2
412723322,412723360,38,mixed,BX91|BXA0,2
412752013,412752086,73,mixed,BX91|BXA0|BX{,3
412756791,412756865,74,mixed,BX91|BXA0|BX{,3
412769395,412769466,71,mixed,BX91|BXA0|BXI1,3
412774061,412774130,69,mixed,BX91|BXA0|BXI1,3
412787334,412787404,70,mixed,BX91|BXA0|BXI1,3
412792555,412792626,71,mixed,BX91|BXA0|BXI1,3
412805962,412806030,68,mixed,BX91|BXA0|BXI1,3
412833884,412833922,38,mixed,BX91|BXA0,2
412851941,412851979,38,mixed,BX91|BXA0,2
412856784,412856821,37,mixed,BX91|BXA0,2
412870059,412870131,72,mixed,BX91|BXA0|BXQ,3
412875182,412875220,38,mixed,BX91|BXA0,2
412889224,412889261,37,mixed,BX91|BXA0,2
412918310,412918381,71,mixed,BX91|BXA0|BX{,3
412922940,412923010,70,mixed,BX91|BXA0|BX{,3
412936143,412936217,74,mixed,BX91|BXA0|BXQ,3
412940959,412940996,37,mixed,BX91|BXA0,2
412955321,412955358,37,mixed,BX91|BXA0,2
412975307,412975345,38,mixed,BX91|BXA0,2
412980654,412980691,37,mixed,BX91|BXA0,2
413004406,413004442,36,mixed,BX91|BXBa,2
413024659,413024731,72,mixed,BX91|BXA0|BXI1,3
413030059,413030096,37,mixed,BX91|BXA0,2
413045961,413045998,37,mixed,BX91|BXA0,2
413068923,413068979,56,mixed,BX91|BXA0,2
413075853,413075900,47,mixed,BX91|BXI1,2
413100494,413100569,75,mixed,BX91|BXA0|BX{,3
413107756,413107831,75,mixed,BX91|BXA0|BX{,3
413125119,413125188,69,mixed,BX91|BXA0|BXI1,3
413131619,413131689,70,mixed,BX91|BXA0|BXI1,3
413146824,413146895,71,mixed,BX91|BXA0|BXI1,3
413165719,413165796,77,mixed,BX91|BXA0|BXI1,3
413170605,413170675,70,mixed,BX91|BXA0|BXI1,3
413193692,413193731,39,mixed,BX91|BXBa,2
413211287,413211366,79,mixed,BX91|BXA0|BXI1,3
413246371,413246454,83,mixed,BX91|BXA0|BXI1,3
413273013,413273107,94,mixed,BX91|BX{,2
413278824,413278921,97,mixed,BX91|BX{,2
413292882,413292967,85,mixed,BX91|BXA0|BXI1,3
413311896,413311941,45,mixed,BX91|BXA0,2
413329375,413329463,88,mixed,BX91|BXA0|BXU,3
413356389,413356436,47,mixed,BX91|BXA0,2
413361275,413361332,57,mixed,BX91|BXA0,2
413374374,413374456,82,mixed,BX91|BXA0|BXI1,3
413393712,413393795,83,mixed,BX91|BXA0|BXI1,3
413414818,413414900,82,mixed,BX91|BXA0|BXI1,3
413445800,413445854,54,mixed,BX91|BXA0,2
413450784,413450823,39,mixed,BX91|BXA0,2
413463525,413463613,88,mixed,BX91|BXA0|BXI1,3
413468368,413468457,89,mixed,BX91|BXA0|BXI1,3
413481506,413481548,42,mixed,BX91|BXA0,2
413500056,413500100,44,mixed,BX91|BXA0,2
413527733,413527785,52,mixed,BX91|BXA0,2
413533000,413533042,42,mixed,BX91|BXA0,2
413546968,413547052,84,mixed,BX91|BXA0|BXU,3
413567475,413567514,39,mixed,BX91|BXA0,2
413588980,413589023,43,mixed,BX91|BXA0,2
413618949,413618994,45,mixed,BX91|BXBa,2
413624841,413624886,45,mixed,BX91|BXBa,2
413639917,413640009,92,mixed,BX91|BXA0|BXI1,3
413645780,413645822,42,mixed,BX91|BXA0,2
413660732,413660805,73,mixed,BX91|BXA0|BXI1,3
413666645,413666737,92,mixed,BX91|BXA0|BXI1,3
413682610,413682698,88,mixed,BX91|BXA0|BXI1,3
413712658,413712701,43,mixed,BX91|BXA0,2
413719155,413719198,43,mixed,BX91|BXA0,2
413734504,413734586,82,mixed,BX91|BXA0|BXI1,3
413740385,413740469,84,mixed,BX91|BXA0|BXI1,3
413764040,413764120,80,mixed,BX91|BXBa|BXU,3
413773447,413773492,45,mixed,BX91|BXBa,2
413803834,413803878,44,mixed,BX91|BXA0,2
413816448,413816491,43,mixed,BX91|BXA0,2
413851012,413851094,82,variant_chain,BX91|BXBa|BX{,3
413864210,413864298,88,variant_chain,BX91|BXBa|BX{,3
413893455,413893494,39,mixed,BX91|BXBa,2
413905447,413905485,38,mixed,BX91|BXBa,2
413931806,413931885,79,mixed,BX91|BXA0|BXU,3
413942513,413942551,38,mixed,BX91|BXA0,2
413965423,413965463,40,mixed,BX91|BXA0,2
413974540,413974578,38,mixed,BX91|BXA0,2
414000854,414000935,81,mixed,BX91|BXA0|BX{,3
414007318,414007404,86,mixed,BX91|BXA0|BX{,3
414022957,414023029,72,mixed,BX91|BXA0|BXU,3
414042238,414042311,73,mixed,BX91|BXA0|BXU,3
414060218,414060285,67,mixed,BX91|BXA0|BXQ,3
414064750,414064821,71,mixed,BX91|BXA0|BXI1,3
414086204,414086245,41,mixed,BX91|BXBa,2
414117266,414117303,37,mixed,BX91|BXA0,2
414132130,414132200,70,mixed,BX91|BXA0|BXI1,3
414147736,414147769,33,mixed,BX91|BXA0,2
414170902,414170940,38,mixed,BX91|BXBa,2
414187462,414187499,37,mixed,BX91|BXA0,2
414204399,414204508,109,mixed,BX91|BXA0|BXI1,3
414221491,414221528,37,mixed,BX91|BXA0,2
414245862,414245897,35,mixed,BX91|BXBa,2
414261355,414261360,5,mixed,BX91,1
414327222,414327227,5,mixed,BX91,1
414340732,414340770,38,mixed,BX91|BXA0,2
414344513,414344550,37,mixed,BX91|BXA0,2
414354911,414354916,5,mixed,BX91,1
414396213,414396218,5,mixed,BX91,1
414407386,414407456,70,mixed,BX91|BXA0|BXI1,3
414411243,414411312,69,mixed,BX91|BXA0|BXI1,3
414422105,414422141,36,mixed,BX91|BXA0,2
414461599,414461636,37,mixed,BX91|BXA0,2
414476783,414476856,73,mixed,BX91|BXA0|BXQ,3
414491461,414491502,41,mixed,BXA0|BXI1,2
414495347,414495428,81,mixed,BX91|BXA0|BXI1,3
414515076,414515160,84,mixed,BX91|BXA0|BX{,3
414519205,414519291,86,mixed,BX91|BXA0|BX{,3
414530316,414530354,38,mixed,BX91|BXA0,2
414534224,414534310,86,mixed,BX91|BXA0|BXI1,3
414545449,414545492,43,mixed,BX91|BXA0,2
414560815,414560854,39,mixed,BX91|BXA0,2
414585088,414585168,80,variant_chain,BX91|BXBa|BX{,3
414599099,414599175,76,mixed,BX91|BXA0|BXI1,3
414602715,414602787,72,mixed,BX91|BXA0|BXT,3
414612366,414612453,87,mixed,BX91|BXA0|BXI1,3
414625321,414625398,77,mixed,BX91|BXA0|BXI1,3
414648590,414648676,86,mixed,BX91|BXBa|BXU,3
414652395,414652483,88,mixed,BX91|BXBa|BXU,3
414661914,414661991,77,mixed,BX91|BXA0|BXI1,3
414665761,414665833,72,mixed,BX91|BXA0|BXI1,3
414676032,414676075,43,mixed,BX91|BXA0,2
414690441,414690477,36,mixed,BX91|BXA0,2
414694518,414694523,5,mixed,BXU,1
414714154,414714195,41,mixed,BX91|BXA0,2
414718136,414718177,41,mixed,BX91|BXA0,2
414727860,414727894,34,mixed,BX91|BXA0,2
414731535,414731570,35,mixed,BX91|BXA0,2
414742002,414742073,71,mixed,BX91|BXA0|BXI1,3
414756753,414756826,73,mixed,BX91|BXA0|BXU,3
414780307,414780385,78,mixed,BX91|BXA0|BX{,3
414784870,414784960,90,mixed,BX91|BXA0|BX{,3
414796648,414796653,5,mixed,BXA0,1
414801125,414801163,38,mixed,BX91|BXA0,2
414813027,414813105,78,mixed,BX91|BXA0|BXU,3
414817496,414817576,80,mixed,BX91|BXA0|BXU,3
414829636,414829674,38,mixed,BX91|BXA0,2
414834189,414834227,38,mixed,BX91|BXA0,2
414855199,414855299,100,mixed,BX91|BXA0,2
414873148,414873217,69,mixed,BX91|BXA0|BXI1,3
414893094,414893170,76,mixed,BX91|BXA0|BXI1,3
414899133,414899207,74,mixed,BX91|BXA0|BXI1,3
414914449,414914485,36,mixed,BX91|BXA0,2
414942959,414942995,36,mixed,BX91|BXBa,2
414948098,414948134,36,mixed,BX91|BXBa,2
414961400,414961469,69,mixed,BX91|BXA0|BXI1,3
414966763,414966830,67,mixed,BX91|BXA0|BXQ,3
414980290,414980360,70,mixed,BX91|BXA0|BXU,3
414999544,414999589,45,mixed,BX91|BXA0,2
415005102,415005136,34,mixed,BX91|BXA0,2
415026506,415026541,35,mixed,BX91|BXBa,2
415031703,415031738,35,mixed,BX91|BXBa,2
415044038,415044043,5,mixed,BXA0,1
415049116,415049153,37,mixed,BX91|BXA0,2
415061795,415061863,68,mixed,BX91|BXA0|BXI1,3
415078856,415078892,36,mixed,BX91|BXA0,2
415103934,415104009,75,mixed,BX91|BXA0|BXU,3
415120293,415120329,36,mixed,BX91|BXA0,2
415136618,415136654,36,mixed,BX91|BXA0,2
415153227,415153295,68,mixed,BX91|BXA0|BXI1,3
415178708,415178748,40,mixed,BX91|BXA0,2
415195541,415195615,74,mixed,BX91|BXA0|BXI1,3
415211898,415211937,39,mixed,BX91|BXA0,2
415228639,415228677,38,mixed,BX91|BXA0,2
415254193,415254231,38,mixed,BX91|BXBa,2
